timestamp_utc,open,high,low,close,volume
2024-01-25 00:00:00,1.08811,1.08812,1.08722,1.08742,67306821056
2024-01-25 01:00:00,1.08742,1.08786,1.08702,1.08775,67578535278
2024-01-25 02:00:00,1.08777,1.08798,1.08749,1.08772,67105015729
2024-01-25 03:00:00,1.08772,1.08818,1.08772,1.08778,66797429722
2024-01-25 04:00:00,1.08777,1.08812,1.08744,1.08754,65634522890
2024-01-25 05:00:00,1.08754,1.08788,1.08748,1.08781,66715767279
2024-01-25 06:00:00,1.08781,1.08865,1.08757,1.08860,66939155252
2024-01-25 07:00:00,1.08860,1.08913,1.08840,1.08878,67363521825
2024-01-25 08:00:00,1.08877,1.08996,1.08828,1.08988,67836337524
2024-01-25 09:00:00,1.08988,1.08996,1.08917,1.08959,67971222899
2024-01-25 10:00:00,1.08958,1.08987,1.08919,1.08929,67640565104
2024-01-25 11:00:00,1.08930,1.08951,1.08866,1.08948,67410147409
2024-01-25 12:00:00,1.08949,1.08956,1.08856,1.08881,67420073162
2024-01-25 13:00:00,1.08882,1.09018,1.08668,1.08792,68746229475
2024-01-25 14:00:00,1.08792,1.08792,1.08530,1.08600,68768987381
2024-01-25 15:00:00,1.08600,1.08613,1.08293,1.08317,68663403730
2024-01-25 16:00:00,1.08316,1.08396,1.08242,1.08362,68086314110
2024-01-25 17:00:00,1.08363,1.08519,1.08312,1.08375,67980180850
2024-01-25 18:00:00,1.08375,1.08467,1.08300,1.08301,67997416324
2024-01-25 19:00:00,1.08301,1.08376,1.08216,1.08359,67836986653
2024-01-25 20:00:00,1.08358,1.08404,1.08334,1.08397,67351854118
2024-01-25 21:00:00,1.08398,1.08479,1.08390,1.08460,66579336398
2024-01-25 22:00:00,1.08449,1.08477,1.08436,1.08464,66190785251
2024-01-25 23:00:00,1.08462,1.08475,1.08426,1.08454,62991311180
