timestamp_utc,open,high,low,close,volume
2024-02-20 00:00:00,1.07753,1.07769,1.07676,1.07696,67193544050
2024-02-20 01:00:00,1.07695,1.07712,1.07649,1.07659,67618505688
2024-02-20 02:00:00,1.07658,1.07669,1.07615,1.07669,67150238848
2024-02-20 03:00:00,1.07668,1.07685,1.07644,1.07678,66946384854
2024-02-20 04:00:00,1.07678,1.07709,1.07674,1.07689,65734153339
2024-02-20 05:00:00,1.07690,1.07700,1.07651,1.07679,66952952546
2024-02-20 06:00:00,1.07679,1.07727,1.07673,1.07708,67120907554
2024-02-20 07:00:00,1.07708,1.07748,1.07674,1.07697,67659108026
2024-02-20 08:00:00,1.07695,1.07777,1.07688,1.07758,67909827624
2024-02-20 09:00:00,1.07757,1.07988,1.07738,1.07977,67906216264
2024-02-20 10:00:00,1.07977,1.08094,1.07954,1.08038,68017364504
2024-02-20 11:00:00,1.08039,1.08043,1.07937,1.07983,67876571870
2024-02-20 12:00:00,1.07984,1.08056,1.07954,1.07980,68001210366
2024-02-20 13:00:00,1.07981,1.08249,1.07968,1.08230,68071145310
2024-02-20 14:00:00,1.08232,1.08387,1.08183,1.08289,68352943880
2024-02-20 15:00:00,1.08290,1.08295,1.08130,1.08226,68181105873
2024-02-20 16:00:00,1.08227,1.08248,1.08124,1.08129,67774666838
2024-02-20 17:00:00,1.08130,1.08149,1.08091,1.08117,67521927906
2024-02-20 18:00:00,1.08116,1.08130,1.08070,1.08098,67285302642
2024-02-20 19:00:00,1.08098,1.08113,1.08064,1.08064,67344916481
2024-02-20 20:00:00,1.08063,1.08126,1.08043,1.08104,67381366621
2024-02-20 21:00:00,1.08104,1.08107,1.08065,1.08072,65535484887
2024-02-20 22:00:00,1.08071,1.08097,1.08056,1.08090,66110531829
2024-02-20 23:00:00,1.08091,1.08110,1.08074,1.08098,64343630807
