timestamp_utc,open,high,low,close,volume
2024-02-05 00:00:00,1.07796,1.07831,1.07673,1.07726,67954394070
2024-02-05 01:00:00,1.07726,1.07787,1.07686,1.07783,67551658311
2024-02-05 02:00:00,1.07783,1.07811,1.07755,1.07788,67365409259
2024-02-05 03:00:00,1.07789,1.07809,1.07743,1.07791,67226356283
2024-02-05 04:00:00,1.07790,1.07800,1.07755,1.07788,66812056702
2024-02-05 05:00:00,1.07788,1.07820,1.07733,1.07819,67346018468
2024-02-05 06:00:00,1.07819,1.07847,1.07772,1.07779,67226726565
2024-02-05 07:00:00,1.07778,1.07832,1.07726,1.07802,67575700522
2024-02-05 08:00:00,1.07802,1.07861,1.07635,1.07667,68041569402
2024-02-05 09:00:00,1.07667,1.07728,1.07519,1.07537,67856671704
2024-02-05 10:00:00,1.07536,1.07560,1.07477,1.07492,67729834310
2024-02-05 11:00:00,1.07493,1.07585,1.07469,1.07548,67471081472
2024-02-05 12:00:00,1.07551,1.07575,1.07493,1.07496,67546164102
2024-02-05 13:00:00,1.07496,1.07504,1.07362,1.07374,68080938351
2024-02-05 14:00:00,1.07374,1.07450,1.07352,1.07420,68028912599
2024-02-05 15:00:00,1.07419,1.07419,1.07231,1.07252,68410105777
2024-02-05 16:00:00,1.07252,1.07359,1.07246,1.07352,67816225829
2024-02-05 17:00:00,1.07353,1.07428,1.07340,1.07391,67408579460
2024-02-05 18:00:00,1.07392,1.07465,1.07374,1.07440,67323976089
2024-02-05 19:00:00,1.07440,1.07464,1.07421,1.07429,67257379062
2024-02-05 20:00:00,1.07429,1.07440,1.07367,1.07425,67365202497
2024-02-05 21:00:00,1.07425,1.07429,1.07393,1.07418,65647729381
2024-02-05 22:00:00,1.07418,1.07435,1.07391,1.07425,65690528645
2024-02-05 23:00:00,1.07430,1.07434,1.07408,1.07410,63857412666
