timestamp_utc,open,high,low,close,volume
2024-12-31 00:00:00,1.04057,1.04058,1.03969,1.04034,65133331088
2024-12-31 01:00:00,1.04035,1.04131,1.04022,1.04119,66829432910
2024-12-31 02:00:00,1.04119,1.04148,1.04079,1.04125,66716111339
2024-12-31 03:00:00,1.04125,1.04134,1.04072,1.04085,66399714676
2024-12-31 04:00:00,1.04084,1.04091,1.04037,1.04041,66289348775
2024-12-31 05:00:00,1.04042,1.04075,1.04025,1.04038,66178138774
2024-12-31 06:00:00,1.04038,1.04059,1.03996,1.04038,66687379700
2024-12-31 07:00:00,1.04039,1.04129,1.04023,1.04118,67040467352
2024-12-31 08:00:00,1.04120,1.04200,1.04058,1.04183,67325750151
2024-12-31 09:00:00,1.04182,1.04243,1.04117,1.04185,67414199172
2024-12-31 10:00:00,1.04184,1.04199,1.04051,1.04128,67461558763
2024-12-31 11:00:00,1.04129,1.04193,1.04053,1.04103,67430231245
2024-12-31 12:00:00,1.04103,1.04143,1.03912,1.03927,67669542830
2024-12-31 13:00:00,1.03927,1.03973,1.03834,1.03927,68124862709
2024-12-31 14:00:00,1.03929,1.03942,1.03747,1.03758,68169754545
2024-12-31 15:00:00,1.03758,1.03891,1.03525,1.03547,67984429546
2024-12-31 16:00:00,1.03548,1.03611,1.03467,1.03502,67546042530
2024-12-31 17:00:00,1.03503,1.03549,1.03440,1.03485,67525506825
2024-12-31 18:00:00,1.03485,1.03566,1.03454,1.03529,67067683474
2024-12-31 19:00:00,1.03529,1.03646,1.03516,1.03547,66955450123
2024-12-31 20:00:00,1.03547,1.03630,1.03544,1.03583,66538405887
2024-12-31 21:00:00,1.03584,1.03609,1.03526,1.03526,65830929696
2024-12-31 22:00:00,1.03526,1.03526,1.03526,1.03526,0
2024-12-31 23:00:00,1.03526,1.03526,1.03526,1.03526,0
