timestamp_utc,open,high,low,close,volume
2024-09-17 00:00:00,1.11291,1.11311,1.11219,1.11230,67173139739
2024-09-17 01:00:00,1.11229,1.11294,1.11226,1.11278,67087064107
2024-09-17 02:00:00,1.11277,1.11296,1.11248,1.11271,66889523528
2024-09-17 03:00:00,1.11270,1.11283,1.11228,1.11239,66743660053
2024-09-17 04:00:00,1.11240,1.11246,1.11217,1.11244,66692739233
2024-09-17 05:00:00,1.11243,1.11288,1.11220,1.11266,66665673523
2024-09-17 06:00:00,1.11267,1.11334,1.11208,1.11208,67368400650
2024-09-17 07:00:00,1.11208,1.11378,1.11156,1.11361,67744378060
2024-09-17 08:00:00,1.11361,1.11461,1.11329,1.11445,67662407598
2024-09-17 09:00:00,1.11445,1.11445,1.11346,1.11380,67796302723
2024-09-17 10:00:00,1.11381,1.11398,1.11318,1.11343,67415485649
2024-09-17 11:00:00,1.11342,1.11427,1.11302,1.11385,67481858211
2024-09-17 12:00:00,1.11384,1.11436,1.11177,1.11246,68307612387
2024-09-17 13:00:00,1.11247,1.11277,1.11117,1.11129,68363288738
2024-09-17 14:00:00,1.11130,1.11281,1.11130,1.11245,68361827781
2024-09-17 15:00:00,1.11246,1.11262,1.11152,1.11173,67871683708
2024-09-17 16:00:00,1.11172,1.11216,1.11150,1.11193,67500113919
2024-09-17 17:00:00,1.11192,1.11208,1.11109,1.11162,67709224879
2024-09-17 18:00:00,1.11162,1.11226,1.11155,1.11223,67708169420
2024-09-17 19:00:00,1.11223,1.11235,1.11147,1.11158,67570503517
2024-09-17 20:00:00,1.11158,1.11168,1.11126,1.11134,67031863462
2024-09-17 21:00:00,1.11128,1.11155,1.11124,1.11130,65357768294
2024-09-17 22:00:00,1.11130,1.11186,1.11130,1.11179,63961905235
2024-09-17 23:00:00,1.11180,1.11238,1.11179,1.11220,64014038464
