timestamp_utc,open,high,low,close,volume
2024-12-27 00:00:00,1.04216,1.04237,1.04177,1.04180,66571727661
2024-12-27 01:00:00,1.04180,1.04181,1.04121,1.04131,66910643154
2024-12-27 02:00:00,1.04130,1.04139,1.04079,1.04095,66735460842
2024-12-27 03:00:00,1.04095,1.04127,1.04065,1.04125,65380804198
2024-12-27 04:00:00,1.04126,1.04132,1.04078,1.04090,66183693601
2024-12-27 05:00:00,1.04090,1.04112,1.04072,1.04092,66823591691
2024-12-27 06:00:00,1.04093,1.04123,1.04075,1.04120,67259183925
2024-12-27 07:00:00,1.04119,1.04248,1.04049,1.04218,67679670604
2024-12-27 08:00:00,1.04217,1.04257,1.04103,1.04123,67926546846
2024-12-27 09:00:00,1.04123,1.04179,1.04090,1.04167,67675916861
2024-12-27 10:00:00,1.04167,1.04213,1.04116,1.04187,67577068912
2024-12-27 11:00:00,1.04185,1.04407,1.04185,1.04386,67641650052
2024-12-27 12:00:00,1.04387,1.04440,1.04281,1.04325,67665207950
2024-12-27 13:00:00,1.04325,1.04384,1.04286,1.04384,67953641062
2024-12-27 14:00:00,1.04386,1.04396,1.04245,1.04264,68204279069
2024-12-27 15:00:00,1.04265,1.04357,1.04157,1.04219,68161311535
2024-12-27 16:00:00,1.04219,1.04324,1.04207,1.04221,68027166070
2024-12-27 17:00:00,1.04220,1.04226,1.04144,1.04212,67929403723
2024-12-27 18:00:00,1.04210,1.04288,1.04207,1.04262,67125503592
2024-12-27 19:00:00,1.04261,1.04303,1.04237,1.04282,66909942578
2024-12-27 20:00:00,1.04283,1.04283,1.04227,1.04257,67285765159
2024-12-27 21:00:00,1.04255,1.04263,1.04216,1.04225,66252291114
2024-12-27 22:00:00,1.04225,1.04225,1.04225,1.04225,0
2024-12-27 23:00:00,1.04225,1.04225,1.04225,1.04225,0
