timestamp_utc,open,high,low,close,volume
2024-09-23 00:00:00,1.11589,1.11607,1.11560,1.11589,66826945823
2024-09-23 01:00:00,1.11588,1.11615,1.11558,1.11589,66960231629
2024-09-23 02:00:00,1.11588,1.11636,1.11565,1.11622,66865156586
2024-09-23 03:00:00,1.11622,1.11648,1.11610,1.11615,66654719511
2024-09-23 04:00:00,1.11615,1.11650,1.11600,1.11635,65626540278
2024-09-23 05:00:00,1.11634,1.11672,1.11614,1.11631,66903467622
2024-09-23 06:00:00,1.11632,1.11642,1.11551,1.11588,67709283204
2024-09-23 07:00:00,1.11587,1.11595,1.10978,1.11013,68385205701
2024-09-23 08:00:00,1.11012,1.11017,1.10831,1.10924,67929993383
2024-09-23 09:00:00,1.10923,1.11123,1.10921,1.11058,67617435488
2024-09-23 10:00:00,1.11061,1.11193,1.11053,1.11129,67789519420
2024-09-23 11:00:00,1.11131,1.11258,1.11125,1.11196,67810861056
2024-09-23 12:00:00,1.11197,1.11238,1.11085,1.11223,67822275626
2024-09-23 13:00:00,1.11224,1.11396,1.11201,1.11292,68298628791
2024-09-23 14:00:00,1.11291,1.11433,1.11152,1.11323,68295590377
2024-09-23 15:00:00,1.11325,1.11371,1.11235,1.11302,68023316479
2024-09-23 16:00:00,1.11299,1.11299,1.11212,1.11251,67848267528
2024-09-23 17:00:00,1.11251,1.11284,1.11202,1.11206,67329084620
2024-09-23 18:00:00,1.11205,1.11238,1.11159,1.11167,67156243251
2024-09-23 19:00:00,1.11166,1.11176,1.11119,1.11145,67285427488
2024-09-23 20:00:00,1.11146,1.11148,1.11097,1.11109,66631206829
2024-09-23 21:00:00,1.11107,1.11144,1.11107,1.11116,62400964855
2024-09-23 22:00:00,1.11116,1.11140,1.11108,1.11109,65834415556
2024-09-23 23:00:00,1.11111,1.11116,1.11074,1.11109,65036116949
