timestamp_utc,open,high,low,close,volume
2024-09-09 00:00:00,1.10864,1.10910,1.10823,1.10832,67363802972
2024-09-09 01:00:00,1.10831,1.10909,1.10813,1.10820,67720740534
2024-09-09 02:00:00,1.10821,1.10831,1.10804,1.10806,66815471781
2024-09-09 03:00:00,1.10806,1.10817,1.10786,1.10799,66726183568
2024-09-09 04:00:00,1.10798,1.10802,1.10745,1.10756,66788141301
2024-09-09 05:00:00,1.10757,1.10757,1.10689,1.10689,66965171734
2024-09-09 06:00:00,1.10691,1.10718,1.10606,1.10645,67462709248
2024-09-09 07:00:00,1.10644,1.10660,1.10549,1.10591,67819425300
2024-09-09 08:00:00,1.10591,1.10624,1.10456,1.10476,67729515318
2024-09-09 09:00:00,1.10476,1.10591,1.10456,1.10561,67483418956
2024-09-09 10:00:00,1.10561,1.10567,1.10368,1.10401,67613450237
2024-09-09 11:00:00,1.10401,1.10451,1.10357,1.10448,67455348247
2024-09-09 12:00:00,1.10448,1.10489,1.10380,1.10396,67735671273
2024-09-09 13:00:00,1.10395,1.10520,1.10394,1.10470,67773393796
2024-09-09 14:00:00,1.10470,1.10471,1.10340,1.10421,67957569455
2024-09-09 15:00:00,1.10420,1.10447,1.10354,1.10415,67672768185
2024-09-09 16:00:00,1.10414,1.10507,1.10414,1.10487,67283594442
2024-09-09 17:00:00,1.10489,1.10536,1.10434,1.10435,67586199059
2024-09-09 18:00:00,1.10436,1.10463,1.10415,1.10429,67448340807
2024-09-09 19:00:00,1.10428,1.10429,1.10376,1.10382,67222840275
2024-09-09 20:00:00,1.10382,1.10392,1.10335,1.10342,66785799702
2024-09-09 21:00:00,1.10334,1.10373,1.10331,1.10368,64261174065
2024-09-09 22:00:00,1.10368,1.10396,1.10349,1.10375,66008258969
2024-09-09 23:00:00,1.10376,1.10381,1.10345,1.10352,61506277869
