timestamp_utc,open,high,low,close,volume
2024-05-09 00:00:00,1.07468,1.07470,1.07423,1.07432,66779043592
2024-05-09 01:00:00,1.07431,1.07486,1.07423,1.07476,66896811787
2024-05-09 02:00:00,1.07475,1.07482,1.07450,1.07474,66534874809
2024-05-09 03:00:00,1.07474,1.07515,1.07464,1.07476,66468017604
2024-05-09 04:00:00,1.07477,1.07504,1.07451,1.07453,64473620808
2024-05-09 05:00:00,1.07453,1.07464,1.07421,1.07436,66722589901
2024-05-09 06:00:00,1.07437,1.07445,1.07360,1.07374,67037524790
2024-05-09 07:00:00,1.07373,1.07412,1.07296,1.07346,67355631938
2024-05-09 08:00:00,1.07345,1.07352,1.07260,1.07280,67315201476
2024-05-09 09:00:00,1.07281,1.07315,1.07261,1.07304,67082643045
2024-05-09 10:00:00,1.07305,1.07384,1.07302,1.07347,67060923763
2024-05-09 11:00:00,1.07346,1.07362,1.07239,1.07273,67590008668
2024-05-09 12:00:00,1.07272,1.07623,1.07270,1.07593,67971269098
2024-05-09 13:00:00,1.07593,1.07675,1.07505,1.07636,67940302846
2024-05-09 14:00:00,1.07635,1.07801,1.07626,1.07756,67799902620
2024-05-09 15:00:00,1.07757,1.07817,1.07691,1.07703,67326861968
2024-05-09 16:00:00,1.07704,1.07778,1.07703,1.07758,66866269389
2024-05-09 17:00:00,1.07757,1.07803,1.07736,1.07774,67068472527
2024-05-09 18:00:00,1.07773,1.07826,1.07756,1.07818,66749220782
2024-05-09 19:00:00,1.07816,1.07844,1.07807,1.07823,66946320305
2024-05-09 20:00:00,1.07822,1.07834,1.07811,1.07820,61341351279
2024-05-09 21:00:00,1.07820,1.07832,1.07800,1.07810,65064423915
2024-05-09 22:00:00,1.07811,1.07858,1.07809,1.07844,63387220054
2024-05-09 23:00:00,1.07848,1.07852,1.07813,1.07817,65051075545
