timestamp_utc,funding_rate,settlement_hour_utc
2021-05-05 00:00:00,0.00044701,0
2021-05-05 08:00:00,0.00042458,8
2021-05-05 16:00:00,0.00011734,16
2021-05-06 00:00:00,0.00076121,0
2021-05-06 08:00:00,0.00059968,8
2021-05-06 16:00:00,0.0009352,16
2021-05-07 00:00:00,0.00044645,0
2021-05-07 08:00:00,0.00053313,8
2021-05-07 16:00:00,0.00017144,16
2021-05-08 00:00:00,0.0005937,0
2021-05-08 08:00:00,0.00046279,8
2021-05-08 16:00:00,0.00046426,16
2021-05-09 00:00:00,0.00048942,0
2021-05-09 08:00:00,0.00043845,8
2021-05-09 16:00:00,0.00063864,16
2021-05-10 00:00:00,0.00033531,0
2021-05-10 08:00:00,0.00090258,8
2021-05-10 16:00:00,0.00098653,16
2021-05-11 00:00:00,0.00039557,0
2021-05-11 08:00:00,0.00050874,8
2021-05-11 16:00:00,0.00025625,16
2021-05-12 00:00:00,0.00016659,0
2021-05-12 08:00:00,0.00033736,8
2021-05-12 16:00:00,0.00039761,16
2021-05-13 00:00:00,0.00011638,0
2021-05-13 08:00:00,0.0001,8
2021-05-13 16:00:00,0.00022863,16
2021-05-14 00:00:00,0.0004004,0
2021-05-14 08:00:00,0.00035219,8
2021-05-14 16:00:00,0.00015069,16
2021-05-15 00:00:00,0.0001,0
2021-05-15 08:00:00,0.00010123,8
2021-05-15 16:00:00,0.00020153,16
2021-05-16 00:00:00,0.00040248,0
2021-05-16 08:00:00,0.00016682,8
2021-05-16 16:00:00,0.00036196,16
2021-05-17 00:00:00,0.0001,0
2021-05-17 08:00:00,0.00063989,8
2021-05-17 16:00:00,0.00059294,16
2021-05-18 00:00:00,0.00054643,0
2021-05-18 08:00:00,0.00014723,8
2021-05-18 16:00:00,0.00021809,16
2021-05-19 00:00:00,0.0001,0
2021-05-19 08:00:00,0.00035813,8
2021-05-19 16:00:00,-0.00089697,16
2021-05-20 00:00:00,0.0001,0
2021-05-20 08:00:00,0.0001,8
2021-05-20 16:00:00,0.0001,16
2021-05-21 00:00:00,0.0001,0
2021-05-21 08:00:00,-1.001e-05,8
2021-05-21 16:00:00,7.546e-05,16
2021-05-22 00:00:00,-0.00024448,0
2021-05-22 08:00:00,0.0001,8
2021-05-22 16:00:00,0.0001,16
2021-05-23 00:00:00,-5.011e-05,0
2021-05-23 08:00:00,-1.059e-05,8
2021-05-23 16:00:00,4.696e-05,16
2021-05-24 00:00:00,-8.534e-05,0
2021-05-24 08:00:00,-9.905e-05,8
2021-05-24 16:00:00,2.089e-05,16
2021-05-25 00:00:00,0.0001,0
2021-05-25 08:00:00,0.0001,8
2021-05-25 16:00:00,0.0001,16
2021-05-26 00:00:00,0.0001,0
2021-05-26 08:00:00,0.0001,8
2021-05-26 16:00:00,0.0001,16
2021-05-27 00:00:00,0.0001,0
2021-05-27 08:00:00,0.0001,8
2021-05-27 16:00:00,0.0001,16
2021-05-28 00:00:00,0.0001,0
2021-05-28 08:00:00,0.0001,8
2021-05-28 16:00:00,0.0001,16
2021-05-29 00:00:00,0.0001,0
2021-05-29 08:00:00,0.0001,8
2021-05-29 16:00:00,0.00010375,16
2021-05-30 00:00:00,0.0001,0
2021-05-30 08:00:00,0.0001,8
2021-05-30 16:00:00,0.0001,16
2021-05-31 00:00:00,0.0001,0
2021-05-31 08:00:00,0.0001,8
2021-05-31 16:00:00,0.0001,16
2021-06-01 00:00:00,0.0001,0
2021-06-01 08:00:00,0.0001,8
2021-06-01 16:00:00,0.0001,16
2021-06-02 00:00:00,0.0001,0
2021-06-02 08:00:00,0.0001,8
2021-06-02 16:00:00,0.0001,16
2021-06-03 00:00:00,0.0001,0
2021-06-03 08:00:00,0.0001,8
2021-06-03 16:00:00,0.0001,16
2021-06-04 00:00:00,0.0001,0
2021-06-04 08:00:00,0.00020566,8
2021-06-04 16:00:00,0.0001,16
2021-06-05 00:00:00,0.0001,0
2021-06-05 08:00:00,0.0001,8
2021-06-05 16:00:00,0.0001,16
2021-06-06 00:00:00,0.0001,0
2021-06-06 08:00:00,0.0001,8
2021-06-06 16:00:00,0.0001,16
2021-06-07 00:00:00,0.0001,0
2021-06-07 08:00:00,0.0001,8
2021-06-07 16:00:00,0.0001,16
2021-06-08 00:00:00,0.0001,0
2021-06-08 08:00:00,1.015e-05,8
2021-06-08 16:00:00,0.0001,16
2021-06-09 00:00:00,0.0001,0
2021-06-09 08:00:00,-5.397e-05,8
2021-06-09 16:00:00,-0.00014842,16
2021-06-10 00:00:00,-0.00016793,0
2021-06-10 08:00:00,6.027e-05,8
2021-06-10 16:00:00,0.0001,16
2021-06-11 00:00:00,0.0001,0
2021-06-11 08:00:00,2.612e-05,8
2021-06-11 16:00:00,4.776e-05,16
2021-06-12 00:00:00,-7.78e-05,0
2021-06-12 08:00:00,0.0001,8
2021-06-12 16:00:00,-8.14e-06,16
2021-06-13 00:00:00,9.64e-05,0
2021-06-13 08:00:00,2.852e-05,8
2021-06-13 16:00:00,-6.559e-05,16
2021-06-14 00:00:00,0.0001,0
2021-06-14 08:00:00,0.0001,8
2021-06-14 16:00:00,-3.144e-05,16
2021-06-15 00:00:00,8.002e-05,0
2021-06-15 08:00:00,0.0001,8
2021-06-15 16:00:00,0.0001,16
2021-06-16 00:00:00,0.0001,0
2021-06-16 08:00:00,0.0001,8
2021-06-16 16:00:00,0.0001,16
2021-06-17 00:00:00,0.0001,0
2021-06-17 08:00:00,0.0001,8
2021-06-17 16:00:00,0.0001,16
2021-06-18 00:00:00,5.342e-05,0
2021-06-18 08:00:00,3.45e-06,8
2021-06-18 16:00:00,0.0001,16
2021-06-19 00:00:00,-5.205e-05,0
2021-06-19 08:00:00,-9.441e-05,8
2021-06-19 16:00:00,7.475e-05,16
2021-06-20 00:00:00,0.0001,0
2021-06-20 08:00:00,0.0001,8
2021-06-20 16:00:00,-0.00018437,16
2021-06-21 00:00:00,-1.617e-05,0
2021-06-21 08:00:00,0.0001,8
2021-06-21 16:00:00,-0.00019854,16
2021-06-22 00:00:00,7.947e-05,0
2021-06-22 08:00:00,0.0001,8
2021-06-22 16:00:00,-0.00032806,16
2021-06-23 00:00:00,6.7e-07,0
2021-06-23 08:00:00,-0.00013693,8
2021-06-23 16:00:00,-0.00019895,16
2021-06-24 00:00:00,-7.785e-05,0
2021-06-24 08:00:00,0.0001,8
2021-06-24 16:00:00,-0.00018863,16
2021-06-25 00:00:00,2.372e-05,0
2021-06-25 08:00:00,0.0001,8
2021-06-25 16:00:00,0.0001,16
2021-06-26 00:00:00,-0.00011029,0
2021-06-26 08:00:00,-0.00013121,8
2021-06-26 16:00:00,-0.00010371,16
2021-06-27 00:00:00,-0.00023578,0
2021-06-27 08:00:00,-0.00052905,8
2021-06-27 16:00:00,-0.00026102,16
2021-06-28 00:00:00,-2.914e-05,0
2021-06-28 08:00:00,3.312e-05,8
2021-06-28 16:00:00,0.0001,16
2021-06-29 00:00:00,8.346e-05,0
2021-06-29 08:00:00,0.0001,8
2021-06-29 16:00:00,3.883e-05,16
2021-06-30 00:00:00,0.0001,0
2021-06-30 08:00:00,0.0001,8
2021-06-30 16:00:00,0.0001,16
2021-07-01 00:00:00,0.0001,0
2021-07-01 08:00:00,0.0001,8
2021-07-01 16:00:00,0.0001,16
2021-07-02 00:00:00,8.304e-05,0
2021-07-02 08:00:00,0.0001,8
2021-07-02 16:00:00,-0.00012187,16
2021-07-03 00:00:00,-4.866e-05,0
2021-07-03 08:00:00,-0.0001355,8
2021-07-03 16:00:00,3.53e-05,16
2021-07-04 00:00:00,3.235e-05,0
2021-07-04 08:00:00,-0.0001527,8
2021-07-04 16:00:00,4.428e-05,16
2021-07-05 00:00:00,0.0001,0
2021-07-05 08:00:00,0.0001,8
2021-07-05 16:00:00,-0.0001044,16
2021-07-06 00:00:00,-6.81e-06,0
2021-07-06 08:00:00,-0.0001114,8
2021-07-06 16:00:00,-8.213e-05,16
2021-07-07 00:00:00,-0.00013362,0
2021-07-07 08:00:00,0.0001,8
2021-07-07 16:00:00,0.0001,16
2021-07-08 00:00:00,1.382e-05,0
2021-07-08 08:00:00,-6.403e-05,8
2021-07-08 16:00:00,-0.0002808,16
2021-07-09 00:00:00,-0.00010885,0
2021-07-09 08:00:00,-0.00017364,8
2021-07-09 16:00:00,-0.00018845,16
2021-07-10 00:00:00,-8.1e-07,0
2021-07-10 08:00:00,7.847e-05,8
2021-07-10 16:00:00,7.2e-07,16
2021-07-11 00:00:00,7.785e-05,0
2021-07-11 08:00:00,0.0001,8
2021-07-11 16:00:00,-3.373e-05,16
2021-07-12 00:00:00,8.851e-05,0
2021-07-12 08:00:00,3.463e-05,8
2021-07-12 16:00:00,0.0001,16
2021-07-13 00:00:00,0.0001,0
2021-07-13 08:00:00,0.0001,8
2021-07-13 16:00:00,5.2e-07,16
2021-07-14 00:00:00,0.0001,0
2021-07-14 08:00:00,1.317e-05,8
2021-07-14 16:00:00,-0.00011753,16
2021-07-15 00:00:00,-4.883e-05,0
2021-07-15 08:00:00,0.0001,8
2021-07-15 16:00:00,1.576e-05,16
2021-07-16 00:00:00,-0.00011529,0
2021-07-16 08:00:00,6.105e-05,8
2021-07-16 16:00:00,1.073e-05,16
2021-07-17 00:00:00,0.0001,0
2021-07-17 08:00:00,-4.343e-05,8
2021-07-17 16:00:00,2.365e-05,16
2021-07-18 00:00:00,0.0001,0
2021-07-18 08:00:00,0.0001,8
2021-07-18 16:00:00,-4.434e-05,16
2021-07-19 00:00:00,-7.51e-05,0
2021-07-19 08:00:00,3.183e-05,8
2021-07-19 16:00:00,-1.23e-05,16
2021-07-20 00:00:00,-0.00015687,0
2021-07-20 08:00:00,-0.00012569,8
2021-07-20 16:00:00,-0.00018939,16
2021-07-21 00:00:00,-0.00022869,0
2021-07-21 08:00:00,-0.00039139,8
2021-07-21 16:00:00,-0.00032314,16
2021-07-22 00:00:00,-0.00016261,0
2021-07-22 08:00:00,1.362e-05,8
2021-07-22 16:00:00,1.374e-05,16
2021-07-23 00:00:00,3.44e-06,0
2021-07-23 08:00:00,-0.00016985,8
2021-07-23 16:00:00,-9.9e-06,16
2021-07-24 00:00:00,-7.246e-05,0
2021-07-24 08:00:00,-0.00013379,8
2021-07-24 16:00:00,-0.00010603,16
2021-07-25 00:00:00,-0.00025685,0
2021-07-25 08:00:00,-0.00021708,8
2021-07-25 16:00:00,-5.198e-05,16
2021-07-26 00:00:00,-0.00054841,0
2021-07-26 08:00:00,0.0001,8
2021-07-26 16:00:00,0.0001,16
2021-07-27 00:00:00,0.0001,0
2021-07-27 08:00:00,0.0001,8
2021-07-27 16:00:00,-2.248e-05,16
2021-07-28 00:00:00,-2.037e-05,0
2021-07-28 08:00:00,0.0001,8
2021-07-28 16:00:00,0.0001,16
2021-07-29 00:00:00,1.493e-05,0
2021-07-29 08:00:00,8.276e-05,8
2021-07-29 16:00:00,0.0001,16
2021-07-30 00:00:00,0.0001,0
2021-07-30 08:00:00,0.0001,8
2021-07-30 16:00:00,-2.377e-05,16
2021-07-31 00:00:00,0.0001,0
2021-07-31 08:00:00,0.0001,8
2021-07-31 16:00:00,0.0001,16
2021-08-01 00:00:00,0.0001,0
2021-08-01 08:00:00,0.0001,8
2021-08-01 16:00:00,0.0001,16
2021-08-02 00:00:00,0.0001,0
2021-08-02 08:00:00,0.0001,8
2021-08-02 16:00:00,0.0001,16
2021-08-03 00:00:00,0.0001,0
2021-08-03 08:00:00,0.0001,8
2021-08-03 16:00:00,0.0001,16
2021-08-04 00:00:00,0.0001,0
2021-08-04 08:00:00,0.0001,8
2021-08-04 16:00:00,1.272e-05,16
2021-08-05 00:00:00,0.0001,0
2021-08-05 08:00:00,0.0001,8
2021-08-05 16:00:00,0.0001,16
2021-08-06 00:00:00,0.0001,0
2021-08-06 08:00:00,0.0001,8
2021-08-06 16:00:00,0.0001,16
2021-08-07 00:00:00,0.0001,0
2021-08-07 08:00:00,0.0001,8
2021-08-07 16:00:00,0.0001,16
2021-08-08 00:00:00,0.0001,0
2021-08-08 08:00:00,0.0001,8
2021-08-08 16:00:00,0.0001,16
2021-08-09 00:00:00,0.0001,0
2021-08-09 08:00:00,0.0001,8
2021-08-09 16:00:00,0.0001,16
2021-08-10 00:00:00,0.0001,0
2021-08-10 08:00:00,0.0001,8
2021-08-10 16:00:00,0.0001,16
2021-08-11 00:00:00,0.0001,0
2021-08-11 08:00:00,0.0001,8
2021-08-11 16:00:00,0.0001,16
2021-08-12 00:00:00,0.0001,0
2021-08-12 08:00:00,0.0001,8
2021-08-12 16:00:00,0.0001,16
2021-08-13 00:00:00,0.0001,0
2021-08-13 08:00:00,0.0001,8
2021-08-13 16:00:00,0.0001,16
2021-08-14 00:00:00,0.0001,0
2021-08-14 08:00:00,0.0001,8
2021-08-14 16:00:00,0.0001,16
2021-08-15 00:00:00,0.0001,0
2021-08-15 08:00:00,0.0001,8
2021-08-15 16:00:00,0.0001,16
2021-08-16 00:00:00,0.0001,0
2021-08-16 08:00:00,0.0001,8
2021-08-16 16:00:00,0.00013924,16
2021-08-17 00:00:00,0.0001,0
2021-08-17 08:00:00,0.0001,8
2021-08-17 16:00:00,0.0001,16
2021-08-18 00:00:00,0.0001,0
2021-08-18 08:00:00,0.0001,8
2021-08-18 16:00:00,0.0001,16
2021-08-19 00:00:00,0.0001,0
2021-08-19 08:00:00,0.0001,8
2021-08-19 16:00:00,0.0001,16
2021-08-20 00:00:00,0.0001,0
2021-08-20 08:00:00,0.00011483,8
2021-08-20 16:00:00,0.00014278,16
2021-08-21 00:00:00,0.0001,0
2021-08-21 08:00:00,0.00020013,8
2021-08-21 16:00:00,0.00016694,16
2021-08-22 00:00:00,0.0001,0
2021-08-22 08:00:00,0.0001,8
2021-08-22 16:00:00,0.00014813,16
2021-08-23 00:00:00,0.0001,0
2021-08-23 08:00:00,0.0003918,8
2021-08-23 16:00:00,0.00023983,16
2021-08-24 00:00:00,0.000293,0
2021-08-24 08:00:00,0.0001,8
2021-08-24 16:00:00,0.00041348,16
2021-08-25 00:00:00,0.00019568,0
2021-08-25 08:00:00,0.0001,8
2021-08-25 16:00:00,0.0001,16
2021-08-26 00:00:00,0.0001,0
2021-08-26 08:00:00,0.00021865,8
2021-08-26 16:00:00,0.0001,16
2021-08-27 00:00:00,0.0001,0
2021-08-27 08:00:00,0.0001,8
2021-08-27 16:00:00,0.0001,16
2021-08-28 00:00:00,0.0001,0
2021-08-28 08:00:00,0.0003224,8
2021-08-28 16:00:00,0.00023137,16
2021-08-29 00:00:00,0.0001,0
2021-08-29 08:00:00,0.0001,8
2021-08-29 16:00:00,0.0001,16
2021-08-30 00:00:00,0.0001,0
2021-08-30 08:00:00,0.0001,8
2021-08-30 16:00:00,0.0002255,16
2021-08-31 00:00:00,0.00036162,0
2021-08-31 08:00:00,0.00027795,8
2021-08-31 16:00:00,0.00023354,16
2021-09-01 00:00:00,0.00044618,0
2021-09-01 08:00:00,0.00027256,8
2021-09-01 16:00:00,0.00033967,16
2021-09-02 00:00:00,0.0004052,0
2021-09-02 08:00:00,0.0004869,8
2021-09-02 16:00:00,0.00057405,16
2021-09-03 00:00:00,0.00047856,0
2021-09-03 08:00:00,0.00033375,8
2021-09-03 16:00:00,0.00024375,16
2021-09-04 00:00:00,0.00043928,0
2021-09-04 08:00:00,0.00011799,8
2021-09-04 16:00:00,0.00019219,16
2021-09-05 00:00:00,0.0001,0
2021-09-05 08:00:00,0.0001,8
2021-09-05 16:00:00,0.0001,16
2021-09-06 00:00:00,0.00026783,0
2021-09-06 08:00:00,0.0001,8
2021-09-06 16:00:00,0.0001,16
2021-09-07 00:00:00,0.0001,0
2021-09-07 08:00:00,0.0001,8
2021-09-07 16:00:00,0.00022977,16
2021-09-08 00:00:00,0.0001,0
2021-09-08 08:00:00,0.0001,8
2021-09-08 16:00:00,0.0001,16
2021-09-09 00:00:00,0.0001,0
2021-09-09 08:00:00,0.0001,8
2021-09-09 16:00:00,0.0001,16
2021-09-10 00:00:00,0.0001,0
2021-09-10 08:00:00,0.0001,8
2021-09-10 16:00:00,0.00011115,16
2021-09-11 00:00:00,0.0001,0
2021-09-11 08:00:00,0.0001,8
2021-09-11 16:00:00,0.0001,16
2021-09-12 00:00:00,0.0001,0
2021-09-12 08:00:00,0.0001,8
2021-09-12 16:00:00,0.0001,16
2021-09-13 00:00:00,0.0001,0
2021-09-13 08:00:00,0.0001,8
2021-09-13 16:00:00,0.0001,16
2021-09-14 00:00:00,0.0001,0
2021-09-14 08:00:00,0.0001,8
2021-09-14 16:00:00,0.0001,16
2021-09-15 00:00:00,0.0001,0
2021-09-15 08:00:00,0.0001,8
2021-09-15 16:00:00,0.0001,16
2021-09-16 00:00:00,0.0001,0
2021-09-16 08:00:00,0.0001,8
2021-09-16 16:00:00,0.0001,16
2021-09-17 00:00:00,0.0001,0
2021-09-17 08:00:00,0.0001,8
2021-09-17 16:00:00,0.0001,16
2021-09-18 00:00:00,0.0001,0
2021-09-18 08:00:00,0.0001,8
2021-09-18 16:00:00,0.0001,16
2021-09-19 00:00:00,0.0001,0
2021-09-19 08:00:00,0.0001,8
2021-09-19 16:00:00,0.0001,16
2021-09-20 00:00:00,0.0001,0
2021-09-20 08:00:00,0.0001,8
2021-09-20 16:00:00,0.0001,16
2021-09-21 00:00:00,0.0001,0
2021-09-21 08:00:00,0.0001,8
2021-09-21 16:00:00,0.0001,16
2021-09-22 00:00:00,0.0001,0
2021-09-22 08:00:00,0.0001,8
2021-09-22 16:00:00,0.0001,16
2021-09-23 00:00:00,4.744e-05,0
2021-09-23 08:00:00,7.835e-05,8
2021-09-23 16:00:00,0.0001,16
2021-09-24 00:00:00,-7.856e-05,0
2021-09-24 08:00:00,-8.536e-05,8
2021-09-24 16:00:00,3.978e-05,16
2021-09-25 00:00:00,0.0001,0
2021-09-25 08:00:00,5.629e-05,8
2021-09-25 16:00:00,0.0001,16
2021-09-26 00:00:00,2.457e-05,0
2021-09-26 08:00:00,0.0001,8
2021-09-26 16:00:00,-1.686e-05,16
2021-09-27 00:00:00,0.0001,0
2021-09-27 08:00:00,0.0001,8
2021-09-27 16:00:00,0.0001,16
2021-09-28 00:00:00,2.549e-05,0
2021-09-28 08:00:00,3.318e-05,8
2021-09-28 16:00:00,9.756e-05,16
2021-09-29 00:00:00,4.448e-05,0
2021-09-29 08:00:00,3.757e-05,8
2021-09-29 16:00:00,5.661e-05,16
2021-09-30 00:00:00,0.0001,0
2021-09-30 08:00:00,0.0001,8
2021-09-30 16:00:00,9.235e-05,16
2021-10-01 00:00:00,2.202e-05,0
2021-10-01 08:00:00,-2.693e-05,8
2021-10-01 16:00:00,0.0001,16
2021-10-02 00:00:00,5.277e-05,0
2021-10-02 08:00:00,3.519e-05,8
2021-10-02 16:00:00,5.938e-05,16
2021-10-03 00:00:00,0.0001,0
2021-10-03 08:00:00,0.0001,8
2021-10-03 16:00:00,0.0001,16
2021-10-04 00:00:00,0.0001,0
2021-10-04 08:00:00,0.0001,8
2021-10-04 16:00:00,0.0001,16
2021-10-05 00:00:00,0.0001,0
2021-10-05 08:00:00,-2.427e-05,8
2021-10-05 16:00:00,1.61e-06,16
2021-10-06 00:00:00,0.0001,0
2021-10-06 08:00:00,0.0001,8
2021-10-06 16:00:00,0.0001,16
2021-10-07 00:00:00,0.0001,0
2021-10-07 08:00:00,0.0002918,8
2021-10-07 16:00:00,0.00032669,16
2021-10-08 00:00:00,0.00033379,0
2021-10-08 08:00:00,0.00023355,8
2021-10-08 16:00:00,0.00013417,16
2021-10-09 00:00:00,0.0001,0
2021-10-09 08:00:00,0.0001,8
2021-10-09 16:00:00,0.00015717,16
2021-10-10 00:00:00,0.0001,0
2021-10-10 08:00:00,0.00020906,8
2021-10-10 16:00:00,0.0001,16
2021-10-11 00:00:00,0.0001,0
2021-10-11 08:00:00,0.0001,8
2021-10-11 16:00:00,0.0001,16
2021-10-12 00:00:00,0.0001,0
2021-10-12 08:00:00,0.0001,8
2021-10-12 16:00:00,0.0001,16
2021-10-13 00:00:00,0.0001,0
2021-10-13 08:00:00,0.0001,8
2021-10-13 16:00:00,0.0001,16
2021-10-14 00:00:00,0.0001,0
2021-10-14 08:00:00,0.00022797,8
2021-10-14 16:00:00,0.00017282,16
2021-10-15 00:00:00,0.0001,0
2021-10-15 08:00:00,0.00036685,8
2021-10-15 16:00:00,0.0001,16
2021-10-16 00:00:00,0.00048084,0
2021-10-16 08:00:00,0.00027876,8
2021-10-16 16:00:00,0.00043303,16
2021-10-17 00:00:00,0.00031281,0
2021-10-17 08:00:00,0.00040131,8
2021-10-17 16:00:00,0.0004425,16
2021-10-18 00:00:00,0.00038415,0
2021-10-18 08:00:00,0.00022227,8
2021-10-18 16:00:00,0.0001,16
2021-10-19 00:00:00,0.0001,0
2021-10-19 08:00:00,0.00014974,8
2021-10-19 16:00:00,0.0001,16
2021-10-20 00:00:00,0.0001,0
2021-10-20 08:00:00,0.0001,8
2021-10-20 16:00:00,0.00063237,16
2021-10-21 00:00:00,0.00068927,0
2021-10-21 08:00:00,0.00057124,8
2021-10-21 16:00:00,0.00062183,16
2021-10-22 00:00:00,0.00033487,0
2021-10-22 08:00:00,0.00024509,8
2021-10-22 16:00:00,0.00033222,16
2021-10-23 00:00:00,0.00026183,0
2021-10-23 08:00:00,0.00014854,8
2021-10-23 16:00:00,0.0001739,16
2021-10-24 00:00:00,0.00030335,0
2021-10-24 08:00:00,0.00037238,8
2021-10-24 16:00:00,0.00032862,16
2021-10-25 00:00:00,0.00048777,0
2021-10-25 08:00:00,0.00020028,8
2021-10-25 16:00:00,0.00017861,16
2021-10-26 00:00:00,0.00040992,0
2021-10-26 08:00:00,0.00060638,8
2021-10-26 16:00:00,0.00055995,16
2021-10-27 00:00:00,0.00033175,0
2021-10-27 08:00:00,0.00030309,8
2021-10-27 16:00:00,0.00023017,16
2021-10-28 00:00:00,0.00015574,0
2021-10-28 08:00:00,0.0001,8
2021-10-28 16:00:00,0.00013782,16
2021-10-29 00:00:00,0.0002352,0
2021-10-29 08:00:00,0.00024122,8
2021-10-29 16:00:00,0.00017968,16
2021-10-30 00:00:00,0.00016972,0
2021-10-30 08:00:00,0.00038483,8
2021-10-30 16:00:00,0.00023181,16
2021-10-31 00:00:00,0.00019088,0
2021-10-31 08:00:00,0.00048915,8
2021-10-31 16:00:00,0.00043874,16
2021-11-01 00:00:00,0.00032554,0
2021-11-01 08:00:00,0.00031437,8
2021-11-01 16:00:00,0.00056812,16
2021-11-02 00:00:00,0.00015524,0
2021-11-02 08:00:00,0.00033216,8
2021-11-02 16:00:00,0.00047797,16
2021-11-03 00:00:00,0.0008207,0
2021-11-03 08:00:00,0.00043965,8
2021-11-03 16:00:00,0.00031399,16
2021-11-04 00:00:00,0.00045987,0
2021-11-04 08:00:00,0.0005075,8
2021-11-04 16:00:00,0.00046368,16
2021-11-05 00:00:00,0.00018372,0
2021-11-05 08:00:00,0.00018568,8
2021-11-05 16:00:00,0.00041167,16
2021-11-06 00:00:00,0.00053155,0
2021-11-06 08:00:00,0.00045326,8
2021-11-06 16:00:00,0.00037687,16
2021-11-07 00:00:00,0.00017244,0
2021-11-07 08:00:00,0.00036277,8
2021-11-07 16:00:00,0.00037438,16
2021-11-08 00:00:00,0.00025861,0
2021-11-08 08:00:00,0.00049328,8
2021-11-08 16:00:00,0.0004876,16
2021-11-09 00:00:00,0.00038683,0
2021-11-09 08:00:00,0.00039251,8
2021-11-09 16:00:00,0.00067839,16
2021-11-10 00:00:00,0.00037679,0
2021-11-10 08:00:00,0.00068212,8
2021-11-10 16:00:00,0.00057535,16
2021-11-11 00:00:00,0.00023211,0
2021-11-11 08:00:00,0.0001,8
2021-11-11 16:00:00,0.00021812,16
2021-11-12 00:00:00,0.00018008,0
2021-11-12 08:00:00,0.00035543,8
2021-11-12 16:00:00,0.00036867,16
2021-11-13 00:00:00,0.00015442,0
2021-11-13 08:00:00,0.00031732,8
2021-11-13 16:00:00,0.00021842,16
2021-11-14 00:00:00,0.00013962,0
2021-11-14 08:00:00,0.0001,8
2021-11-14 16:00:00,0.00013059,16
2021-11-15 00:00:00,0.00016126,0
2021-11-15 08:00:00,0.00020745,8
2021-11-15 16:00:00,0.00040989,16
2021-11-16 00:00:00,0.00035998,0
2021-11-16 08:00:00,0.0001,8
2021-11-16 16:00:00,0.0001,16
2021-11-17 00:00:00,0.0001,0
2021-11-17 08:00:00,0.00013155,8
2021-11-17 16:00:00,0.0001,16
2021-11-18 00:00:00,0.0001,0
2021-11-18 08:00:00,0.0001,8
2021-11-18 16:00:00,0.00011235,16
2021-11-19 00:00:00,0.0001,0
2021-11-19 08:00:00,0.0001,8
2021-11-19 16:00:00,0.0001,16
2021-11-20 00:00:00,0.0001,0
2021-11-20 08:00:00,0.0001,8
2021-11-20 16:00:00,0.0001,16
2021-11-21 00:00:00,0.0001,0
2021-11-21 08:00:00,0.0001,8
2021-11-21 16:00:00,0.0001,16
2021-11-22 00:00:00,0.0001,0
2021-11-22 08:00:00,0.0001,8
2021-11-22 16:00:00,0.0001,16
2021-11-23 00:00:00,0.0001,0
2021-11-23 08:00:00,0.00012897,8
2021-11-23 16:00:00,0.0001,16
2021-11-24 00:00:00,0.0001,0
2021-11-24 08:00:00,0.0001,8
2021-11-24 16:00:00,0.0001201,16
2021-11-25 00:00:00,0.00014549,0
2021-11-25 08:00:00,0.00016775,8
2021-11-25 16:00:00,0.00011888,16
2021-11-26 00:00:00,0.00013863,0
2021-11-26 08:00:00,0.00033741,8
2021-11-26 16:00:00,0.0001,16
2021-11-27 00:00:00,0.00010824,0
2021-11-27 08:00:00,0.0001,8
2021-11-27 16:00:00,0.0001,16
2021-11-28 00:00:00,0.0001,0
2021-11-28 08:00:00,0.0001,8
2021-11-28 16:00:00,0.0001,16
2021-11-29 00:00:00,0.0001,0
2021-11-29 08:00:00,0.0001,8
2021-11-29 16:00:00,0.00020774,16
2021-11-30 00:00:00,0.0002781,0
2021-11-30 08:00:00,0.0001,8
2021-11-30 16:00:00,0.0001,16
2021-12-01 00:00:00,0.00012689,0
2021-12-01 08:00:00,0.00029146,8
2021-12-01 16:00:00,0.0001,16
2021-12-02 00:00:00,0.00015951,0
2021-12-02 08:00:00,0.0001,8
2021-12-02 16:00:00,0.0001,16
2021-12-03 00:00:00,0.0001,0
2021-12-03 08:00:00,0.00011686,8
2021-12-03 16:00:00,0.00027198,16
2021-12-04 00:00:00,0.0001,0
2021-12-04 08:00:00,6.285e-05,8
2021-12-04 16:00:00,2.893e-05,16
2021-12-05 00:00:00,8.272e-05,0
2021-12-05 08:00:00,9.001e-05,8
2021-12-05 16:00:00,0.0001,16
2021-12-06 00:00:00,0.0001,0
2021-12-06 08:00:00,0.0001,8
2021-12-06 16:00:00,0.0001,16
2021-12-07 00:00:00,0.0001,0
2021-12-07 08:00:00,3.977e-05,8
2021-12-07 16:00:00,0.0001,16
2021-12-08 00:00:00,0.0001,0
2021-12-08 08:00:00,0.0001,8
2021-12-08 16:00:00,0.0001,16
2021-12-09 00:00:00,0.0001,0
2021-12-09 08:00:00,0.0001,8
2021-12-09 16:00:00,0.0001,16
2021-12-10 00:00:00,0.0001,0
2021-12-10 08:00:00,0.0001,8
2021-12-10 16:00:00,0.0001,16
2021-12-11 00:00:00,0.0001,0
2021-12-11 08:00:00,0.0001,8
2021-12-11 16:00:00,0.0001,16
2021-12-12 00:00:00,0.0001,0
2021-12-12 08:00:00,0.0001,8
2021-12-12 16:00:00,0.0001,16
2021-12-13 00:00:00,0.0001,0
2021-12-13 08:00:00,0.0001,8
2021-12-13 16:00:00,0.0001,16
2021-12-14 00:00:00,-4.93e-06,0
2021-12-14 08:00:00,0.0001,8
2021-12-14 16:00:00,8.838e-05,16
2021-12-15 00:00:00,0.0001,0
