timestamp_utc,open,high,low,close,volume
2024-11-04 00:00:00,1.08728,1.08791,1.08699,1.08771,67497635020
2024-11-04 01:00:00,1.08772,1.08912,1.08767,1.08882,67535220406
2024-11-04 02:00:00,1.08882,1.08942,1.08847,1.08941,67878337245
2024-11-04 03:00:00,1.08942,1.09049,1.08942,1.09015,67685165960
2024-11-04 04:00:00,1.09015,1.09030,1.08967,1.08974,67465507141
2024-11-04 05:00:00,1.08973,1.08999,1.08942,1.08988,67689265559
2024-11-04 06:00:00,1.08988,1.09019,1.08912,1.08915,67826720441
2024-11-04 07:00:00,1.08915,1.08955,1.08871,1.08912,67695872577
2024-11-04 08:00:00,1.08913,1.09007,1.08892,1.08928,67866674462
2024-11-04 09:00:00,1.08927,1.09021,1.08911,1.08962,67688083292
2024-11-04 10:00:00,1.08961,1.09028,1.08936,1.09016,67348361708
2024-11-04 11:00:00,1.09016,1.09140,1.08995,1.09134,67511390702
2024-11-04 12:00:00,1.09133,1.09147,1.09015,1.09045,67777559917
2024-11-04 13:00:00,1.09046,1.09092,1.08933,1.09052,67870246830
2024-11-04 14:00:00,1.09050,1.09096,1.08955,1.08997,68035875965
2024-11-04 15:00:00,1.08995,1.09081,1.08960,1.08992,68153755729
2024-11-04 16:00:00,1.08992,1.09009,1.08802,1.08840,67851419652
2024-11-04 17:00:00,1.08841,1.08937,1.08798,1.08887,67565522781
2024-11-04 18:00:00,1.08887,1.08891,1.08781,1.08852,67364737517
2024-11-04 19:00:00,1.08853,1.08857,1.08777,1.08788,67127607298
2024-11-04 20:00:00,1.08788,1.08814,1.08753,1.08756,67078843267
2024-11-04 21:00:00,1.08756,1.08775,1.08739,1.08767,65244094791
2024-11-04 22:00:00,1.08757,1.08787,1.08752,1.08786,62699764449
2024-11-04 23:00:00,1.08786,1.08787,1.08733,1.08735,65036831948
