timestamp_utc,open,high,low,close,volume
2024-01-16 00:00:00,1.09447,1.09461,1.09191,1.09196,67451844033
2024-01-16 01:00:00,1.09197,1.09315,1.09154,1.09275,67726024378
2024-01-16 02:00:00,1.09276,1.09276,1.09215,1.09238,67414417738
2024-01-16 03:00:00,1.09238,1.09253,1.09161,1.09189,67037162377
2024-01-16 04:00:00,1.09187,1.09200,1.09134,1.09175,66848416072
2024-01-16 05:00:00,1.09175,1.09185,1.09126,1.09153,67130987971
2024-01-16 06:00:00,1.09153,1.09215,1.09127,1.09172,67277964251
2024-01-16 07:00:00,1.09176,1.09265,1.09086,1.09184,67776933721
2024-01-16 08:00:00,1.09184,1.09233,1.08944,1.09046,68376649728
2024-01-16 09:00:00,1.09045,1.09045,1.08839,1.08860,68269618134
2024-01-16 10:00:00,1.08864,1.08893,1.08792,1.08811,67815098941
2024-01-16 11:00:00,1.08811,1.08947,1.08739,1.08922,67926360065
2024-01-16 12:00:00,1.08923,1.08933,1.08837,1.08862,67876347902
2024-01-16 13:00:00,1.08863,1.08979,1.08716,1.08741,68512476528
2024-01-16 14:00:00,1.08740,1.08892,1.08665,1.08724,68606150984
2024-01-16 15:00:00,1.08726,1.08882,1.08656,1.08857,68159055463
2024-01-16 16:00:00,1.08856,1.08946,1.08620,1.08809,68746687777
2024-01-16 17:00:00,1.08810,1.08828,1.08628,1.08629,68082796135
2024-01-16 18:00:00,1.08629,1.08770,1.08628,1.08699,67679486276
2024-01-16 19:00:00,1.08700,1.08747,1.08677,1.08736,67428762090
2024-01-16 20:00:00,1.08737,1.08756,1.08700,1.08714,67666921065
2024-01-16 21:00:00,1.08716,1.08774,1.08714,1.08745,64178700291
2024-01-16 22:00:00,1.08744,1.08771,1.08721,1.08757,66353689395
2024-01-16 23:00:00,1.08754,1.08786,1.08749,1.08784,59307302583
