timestamp_utc,open,high,low,close,volume
2024-09-12 00:00:00,1.10101,1.10117,1.10059,1.10067,66988819085
2024-09-12 01:00:00,1.10066,1.10127,1.10065,1.10111,67046523208
2024-09-12 02:00:00,1.10111,1.10122,1.10075,1.10097,67171225437
2024-09-12 03:00:00,1.10096,1.10140,1.10096,1.10136,66680282151
2024-09-12 04:00:00,1.10136,1.10168,1.10136,1.10162,65294933688
2024-09-12 05:00:00,1.10161,1.10220,1.10152,1.10218,66500796742
2024-09-12 06:00:00,1.10219,1.10238,1.10077,1.10080,67315006833
2024-09-12 07:00:00,1.10080,1.10157,1.10059,1.10076,67804796843
2024-09-12 08:00:00,1.10077,1.10218,1.10055,1.10154,67761208033
2024-09-12 09:00:00,1.10158,1.10200,1.10127,1.10144,67621827704
2024-09-12 10:00:00,1.10144,1.10234,1.10144,1.10217,67434079189
2024-09-12 11:00:00,1.10217,1.10235,1.10129,1.10138,67568034121
2024-09-12 12:00:00,1.10139,1.10324,1.10089,1.10250,68428806881
2024-09-12 13:00:00,1.10251,1.10407,1.10246,1.10368,68330237462
2024-09-12 14:00:00,1.10367,1.10471,1.10298,1.10398,68018050584
2024-09-12 15:00:00,1.10398,1.10428,1.10307,1.10401,67914903222
2024-09-12 16:00:00,1.10401,1.10479,1.10370,1.10460,67411471238
2024-09-12 17:00:00,1.10461,1.10568,1.10425,1.10564,67736872884
2024-09-12 18:00:00,1.10563,1.10622,1.10511,1.10607,67801955696
2024-09-12 19:00:00,1.10607,1.10716,1.10599,1.10703,67679338168
2024-09-12 20:00:00,1.10704,1.10750,1.10685,1.10741,67079566127
2024-09-12 21:00:00,1.10739,1.10743,1.10715,1.10737,50964489825
2024-09-12 22:00:00,1.10738,1.10749,1.10703,1.10717,66352683748
2024-09-12 23:00:00,1.10716,1.10791,1.10715,1.10789,66727003096
