timestamp_utc,open,high,low,close,volume
2025-03-03 00:00:00,1.04119,1.04199,1.04021,1.04091,67415568222
2025-03-03 01:00:00,1.04092,1.04228,1.04074,1.04195,67455690016
2025-03-03 02:00:00,1.04195,1.04231,1.04147,1.04197,67044653796
2025-03-03 03:00:00,1.04196,1.04198,1.04099,1.04168,67116233520
2025-03-03 04:00:00,1.04167,1.04203,1.04165,1.04177,66890659266
2025-03-03 05:00:00,1.04175,1.04193,1.04123,1.04142,67105536081
2025-03-03 06:00:00,1.04141,1.04162,1.04065,1.04081,67147522373
2025-03-03 07:00:00,1.04081,1.04100,1.04018,1.04054,67458933060
2025-03-03 08:00:00,1.04053,1.04065,1.03883,1.04009,67752499286
2025-03-03 09:00:00,1.04015,1.04288,1.04012,1.04269,67365829341
2025-03-03 10:00:00,1.04270,1.04441,1.04270,1.04418,67296977549
2025-03-03 11:00:00,1.04419,1.04579,1.04403,1.04524,67650012445
2025-03-03 12:00:00,1.04525,1.04759,1.04525,1.04702,67610182950
2025-03-03 13:00:00,1.04703,1.04762,1.04592,1.04717,67622019069
2025-03-03 14:00:00,1.04719,1.04906,1.04686,1.04823,67653295146
2025-03-03 15:00:00,1.04795,1.05036,1.04764,1.04845,67902007706
2025-03-03 16:00:00,1.04844,1.05011,1.04838,1.04960,67532567347
2025-03-03 17:00:00,1.04959,1.04967,1.04866,1.04902,67095062120
2025-03-03 18:00:00,1.04904,1.05032,1.04821,1.04868,67277724874
2025-03-03 19:00:00,1.04867,1.04936,1.04721,1.04728,67229699274
2025-03-03 20:00:00,1.04727,1.04850,1.04665,1.04819,67905236504
2025-03-03 21:00:00,1.04820,1.04925,1.04803,1.04856,66689951337
2025-03-03 22:00:00,1.04849,1.04882,1.04795,1.04867,64445892850
2025-03-03 23:00:00,1.04865,1.04922,1.04763,1.04851,66489270925
