timestamp_utc,open,high,low,close,volume
2025-05-06 00:00:00,1.13121,1.13121,1.12806,1.12858,67248501225
2025-05-06 01:00:00,1.12858,1.12964,1.12797,1.12933,67506624107
2025-05-06 02:00:00,1.12933,1.13136,1.12927,1.13070,67320374232
2025-05-06 03:00:00,1.13071,1.13172,1.13032,1.13149,67210634852
2025-05-06 04:00:00,1.13148,1.13271,1.13145,1.13242,66913736459
2025-05-06 05:00:00,1.13239,1.13253,1.13133,1.13181,66980131638
2025-05-06 06:00:00,1.13181,1.13352,1.13137,1.13259,67487877038
2025-05-06 07:00:00,1.13259,1.13477,1.13220,1.13387,67712926025
2025-05-06 08:00:00,1.13387,1.13494,1.13223,1.13272,67503039447
2025-05-06 09:00:00,1.13270,1.13296,1.13051,1.13116,67409102765
2025-05-06 10:00:00,1.13114,1.13272,1.13093,1.13256,67309762640
2025-05-06 11:00:00,1.13255,1.13348,1.13222,1.13270,67266746450
2025-05-06 12:00:00,1.13273,1.13436,1.13167,1.13402,67391653804
2025-05-06 13:00:00,1.13402,1.13574,1.13261,1.13530,67582096180
2025-05-06 14:00:00,1.13531,1.13694,1.13407,1.13410,67790433482
2025-05-06 15:00:00,1.13410,1.13497,1.13353,1.13433,67290277149
2025-05-06 16:00:00,1.13434,1.13555,1.13306,1.13486,67258746144
2025-05-06 17:00:00,1.13487,1.13702,1.13487,1.13642,67179004559
2025-05-06 18:00:00,1.13642,1.13721,1.13546,1.13713,66861520653
2025-05-06 19:00:00,1.13712,1.13808,1.13666,1.13724,66729655012
2025-05-06 20:00:00,1.13724,1.13794,1.13654,1.13670,66531201842
2025-05-06 21:00:00,1.13671,1.13720,1.13633,1.13715,63944605037
2025-05-06 22:00:00,1.13717,1.13737,1.13258,1.13423,67680883506
2025-05-06 23:00:00,1.13423,1.13453,1.13330,1.13397,67275380487
