timestamp_utc,open,high,low,close,volume
2024-09-22 00:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 01:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 02:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 03:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 04:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 05:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 06:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 07:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 08:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 09:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 10:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 11:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 12:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 13:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 14:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 15:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 16:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 17:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 18:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 19:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 20:00:00,1.11626,1.11626,1.11626,1.11626,0
2024-09-22 21:00:00,1.11626,1.11647,1.11580,1.11612,61871276685
2024-09-22 22:00:00,1.11612,1.11645,1.11594,1.11621,63038736300
2024-09-22 23:00:00,1.11622,1.11640,1.11591,1.11591,66583914086
