timestamp_utc,open,high,low,close,volume
2024-06-03 00:00:00,1.08526,1.08574,1.08512,1.08564,66763692442
2024-06-03 01:00:00,1.08565,1.08587,1.08547,1.08576,66829612483
2024-06-03 02:00:00,1.08577,1.08579,1.08519,1.08539,66775294935
2024-06-03 03:00:00,1.08539,1.08568,1.08493,1.08497,66850726871
2024-06-03 04:00:00,1.08497,1.08546,1.08492,1.08517,66360594921
2024-06-03 05:00:00,1.08518,1.08540,1.08483,1.08525,66831307900
2024-06-03 06:00:00,1.08524,1.08586,1.08467,1.08564,67298891363
2024-06-03 07:00:00,1.08563,1.08587,1.08397,1.08398,67585024655
2024-06-03 08:00:00,1.08397,1.08423,1.08334,1.08400,67479987487
2024-06-03 09:00:00,1.08400,1.08411,1.08321,1.08348,67304599385
2024-06-03 10:00:00,1.08348,1.08390,1.08278,1.08370,67229244784
2024-06-03 11:00:00,1.08370,1.08448,1.08370,1.08432,67269069377
2024-06-03 12:00:00,1.08433,1.08498,1.08405,1.08442,67396967135
2024-06-03 13:00:00,1.08443,1.08537,1.08443,1.08516,67616031703
2024-06-03 14:00:00,1.08602,1.08825,1.08600,1.08699,68255478093
2024-06-03 15:00:00,1.08700,1.08904,1.08696,1.08896,67646402394
2024-06-03 16:00:00,1.08895,1.08904,1.08812,1.08851,67557871452
2024-06-03 17:00:00,1.08849,1.08886,1.08813,1.08879,67253890257
2024-06-03 18:00:00,1.08880,1.08976,1.08868,1.08972,67144133178
2024-06-03 19:00:00,1.08971,1.08999,1.08960,1.08999,67081112125
2024-06-03 20:00:00,1.08998,1.09045,1.08995,1.09039,64932391157
2024-06-03 21:00:00,1.09039,1.09039,1.09002,1.09028,65658827573
2024-06-03 22:00:00,1.09028,1.09098,1.09019,1.09071,64919369811
2024-06-03 23:00:00,1.09070,1.09089,1.09062,1.09071,66894073034
