timestamp_utc,open,high,low,close,volume
2024-01-31 00:00:00,1.08429,1.08481,1.08411,1.08428,67165632593
2024-01-31 01:00:00,1.08426,1.08436,1.08313,1.08313,67600985957
2024-01-31 02:00:00,1.08313,1.08313,1.08162,1.08180,67748783066
2024-01-31 03:00:00,1.08180,1.08187,1.08159,1.08186,66854304480
2024-01-31 04:00:00,1.08185,1.08222,1.08181,1.08205,66878964367
2024-01-31 05:00:00,1.08203,1.08219,1.08175,1.08204,66843625395
2024-01-31 06:00:00,1.08204,1.08220,1.08150,1.08155,66883962798
2024-01-31 07:00:00,1.08155,1.08214,1.08060,1.08160,67752083699
2024-01-31 08:00:00,1.08159,1.08260,1.08092,1.08189,67972352084
2024-01-31 09:00:00,1.08190,1.08367,1.08162,1.08221,68292273276
2024-01-31 10:00:00,1.08222,1.08315,1.08213,1.08253,67663400799
2024-01-31 11:00:00,1.08256,1.08404,1.08254,1.08389,67429872435
2024-01-31 12:00:00,1.08390,1.08429,1.08335,1.08366,67712962399
2024-01-31 13:00:00,1.08366,1.08628,1.08344,1.08575,68492022497
2024-01-31 14:00:00,1.08575,1.08865,1.08522,1.08799,68518931662
2024-01-31 15:00:00,1.08800,1.08874,1.08540,1.08613,68543336528
2024-01-31 16:00:00,1.08611,1.08678,1.08448,1.08544,68277748530
2024-01-31 17:00:00,1.08543,1.08544,1.08418,1.08495,67854934996
2024-01-31 18:00:00,1.08493,1.08524,1.08437,1.08458,67728443803
2024-01-31 19:00:00,1.08454,1.08642,1.08157,1.08403,68945861340
2024-01-31 20:00:00,1.08402,1.08417,1.07949,1.08077,68659573067
2024-01-31 21:00:00,1.08077,1.08194,1.08054,1.08180,67167797249
2024-01-31 22:00:00,1.08180,1.08203,1.08084,1.08137,59236972627
2024-01-31 23:00:00,1.08136,1.08169,1.08030,1.08039,66671477395
